tracer_name,tracer_label,metric_key,metric_label,time_min,sample_count_total,sample_count_at_time,center_mean,between_sample_sd,between_sample_sem,fixed_std_mean,fixed_ci_low_mean,fixed_ci_high_mean,combined_std_mean,combined_ci_low_mean,combined_ci_high_mean
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),17.499999999999986,3,3,0.0003570934451230935,1.824617491323386e-05,1.0534433997836568e-05,9.006070822917096e-06,0.0003394415463101601,0.00037474534393601016,7.179585324318414e-05,0.00021637357276643675,0.0004978133174797168
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),17.66666666666665,3,3,0.0003558201998529935,2.037184581204985e-05,1.1761690663476532e-05,8.959970011307055e-06,0.00033825865863079343,0.00037338174107516016,7.160007244594472e-05,0.00021548405785892007,0.0004961563418470335
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),17.833333333333318,3,3,0.00035424387921910005,1.8851275884561733e-05,1.0883789206519618e-05,9.475536429509866e-06,0.00033567182781722347,0.0003728159306209333,7.170876469411765e-05,0.00021369470041860336,0.00049479305801957
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),17.999999999999986,3,3,0.0003537941440295667,1.7196233956997736e-05,9.928250304120427e-06,9.805011162306427e-06,0.00033457632215142343,0.00037301196590766665,7.163848920270826e-05,0.00021338270519223666,0.0004942055828668868
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),18.16666666666665,3,3,0.00035237563180706347,1.662414104176303e-05,9.597952305508191e-06,9.517723008451105e-06,0.00033372089471049,0.0003710303689036236,7.086975814129256e-05,0.00021347090585011662,0.0004912803577640136
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),18.333333333333318,3,3,0.0003507527729076801,1.6129959630898495e-05,9.312636534917044e-06,9.046456982067048e-06,0.0003330217172228067,0.00036848382859254025,6.990265385609692e-05,0.00021374357134971663,0.0004877619744656303
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),18.499999999999982,3,3,0.0003517873064083165,1.6791960818521495e-05,9.694843098795035e-06,8.837749425515462e-06,0.0003344653175342599,0.0003691092952823232,6.952027975076575e-05,0.00021552755809679317,0.00048804705471978987
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),18.66666666666665,3,3,0.00035319013553088315,1.7498468933401025e-05,1.0102745749105387e-05,8.846883518666538e-06,0.00033585024383424317,0.00037053002722745655,6.940814082854182e-05,0.00021715017950690984,0.0004892300915547899
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),18.833333333333318,3,3,0.00035084457403388364,1.724145536805891e-05,9.95435889796973e-06,8.781841887820945e-06,0.0003336321639337136,0.0003680569841339936,6.889404839803334e-05,0.00021581223917371023,0.00048587690889400373
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),18.999999999999982,3,3,0.0003476817215218837,1.687811360480543e-05,9.7445834331475e-06,8.897512280431923e-06,0.0003302425974522137,0.0003651208455915103,6.837379399156307e-05,0.00021366908529841023,0.00048169435774533716
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),19.16666666666665,3,3,0.00034830621301919993,1.7347307655268904e-05,1.0015472744484758e-05,9.165694249083646e-06,0.00033034145229098656,0.0003662709737473866,6.785458497833303e-05,0.0002153112264616698,0.00048130119957673004
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),19.333333333333314,3,3,0.0003493570235913166,1.8050013807629663e-05,1.0421180330711449e-05,9.154880062757233e-06,0.0003314134586683199,0.0003673005885143033,6.725816283170942e-05,0.0002175310244411698,0.00048118302274146343
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),19.499999999999982,3,3,0.00034814551797973,1.6622598175546952e-05,9.597061531283015e-06,9.230906006313482e-06,0.00033005294220737674,0.00036623809375211004,6.721157196929501e-05,0.00021641083691992005,0.00047988019903955005
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),19.66666666666665,3,3,0.0003476159256972134,1.5660270990302825e-05,9.041461671833824e-06,9.469256963719009e-06,0.00032905618204834346,0.0003661756693461267,6.725967386500323e-05,0.00021578696492182008,0.00047944488647261676
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),19.833333333333314,3,3,0.0003486517841002899,1.455692124987638e-05,8.404442402188311e-06,9.32285071878484e-06,0.00033037899669147657,0.00036692457150909675,6.70262574179829e-05,0.00021728031956104663,0.0004800232486395334
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),19.999999999999982,3,3,0.00034873293181830663,1.3078446390944415e-05,7.550844544393848e-06,9.050025260097341e-06,0.0003309948823085099,0.0003664709813280467,6.680282104932728e-05,0.00021779940256161327,0.0004796664610750001
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),20.16666666666665,3,3,0.00034508096900096367,1.534673364528436e-05,8.860440801286412e-06,9.18794513168676e-06,0.0003270725965428571,0.00036308934145904374,6.6598234181983e-05,0.000214548430004277,0.0004756135079976671
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),20.333333333333314,3,3,0.0003410046323995804,1.7481976601072026e-05,1.0093223896595674e-05,9.245405071207836e-06,0.0003228836384600237,0.00035912562633916035,6.63313124793308e-05,0.00021099525994011032,0.00047101400485908374
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),20.499999999999982,3,3,0.00034033221258376336,1.6701631705122502e-05,9.642691560858465e-06,8.739203195520157e-06,0.00032320337432054997,0.0003574610508470001,6.542731958782099e-05,0.00021209466619164318,0.00046856975897588356
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),20.66666666666665,3,3,0.0003401262792140967,1.6139802081301634e-05,9.318319076306781e-06,8.357960616291295e-06,0.00032374467640616664,0.0003565078820220501,6.44565486823322e-05,0.00021379144379672651,0.00046646111463143357
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),20.833333333333314,3,3,0.00033995944009991666,1.5203541396917803e-05,8.777768718146113e-06,8.835973222896704e-06,0.00032264093258304346,0.0003572779476168331,6.445820005181872e-05,0.00021362136799836333,0.00046629751220146994
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),20.999999999999982,3,3,0.00034026736538571664,1.4225480557113414e-05,8.213085029001217e-06,9.519698516329446e-06,0.00032160875629371014,0.0003589259744777665,6.45773238457908e-05,0.00021369581064798,0.0004668389201234866
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),21.166666666666647,3,3,0.0003393897078030935,1.5065250743311162e-05,8.69792657205991e-06,9.585854621172281e-06,0.0003206014327455802,0.0003581779828606001,6.405732266688091e-05,0.00021383735537599668,0.0004649420602301903
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),21.333333333333314,3,3,0.00033804616685116016,1.5928135217532908e-05,9.196113155531384e-06,9.669753452118018e-06,0.0003190934500849802,0.0003569988836172834,6.343816550766634e-05,0.00021370736245611335,0.00046238497124617364
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),21.499999999999982,3,3,0.00033821304145327985,1.496444691193519e-05,8.639727452879647e-06,9.74348382872572e-06,0.0003191158131489431,0.00035731026975756324,6.33976415273655e-05,0.00021395366405962987,0.00046247241884690314
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),21.666666666666647,3,3,0.0003396112796780298,1.426476158752476e-05,8.235763942483254e-06,9.341730740908633e-06,0.0003213014874258264,0.0003579210719302133,6.351388146312218e-05,0.00021512407201029654,0.00046409848734575314
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),21.833333333333314,3,3,0.0003400507675366536,1.55298466265835e-05,8.966161130331585e-06,9.002962119277934e-06,0.00032240496178287024,0.00035769657329044687,6.309561951611098e-05,0.00021638335328508012,0.0004637181817882537
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),21.99999999999998,3,3,0.000337742025522437,1.7535481781969216e-05,1.0124115127189706e-05,8.864930256245147e-06,0.0003203667622202036,0.0003551172888246803,6.242917822420483e-05,0.00021538083620301348,0.00046010321484190377
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),22.166666666666647,3,3,0.0003354278492361332,1.5242340060856508e-05,8.800169137215322e-06,8.906621650702002e-06,0.00031797087080077,0.0003528848276715132,6.2198241153903e-05,0.00021351929657449,0.00045733640189779984
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),22.333333333333314,3,3,0.0003356615921155,1.143657437940292e-05,6.6029092965554535e-06,9.19566453216037e-06,0.0003176380896324867,0.00035368509459854657,6.233200535625103e-05,0.00021349086161725667,0.0004578323226137665
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),22.49999999999998,3,3,0.0003352743530234668,1.1709880397558737e-05,6.760702599708859e-06,9.268690435019295e-06,0.00031710771977083,0.0003534409862760968,6.220470240839816e-05,0.00021335313630300662,0.00045719556974393695
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),22.666666666666647,3,3,0.00033422635056348343,1.2378418866099263e-05,7.146683464484352e-06,8.935175358493997e-06,0.00031671340686081337,0.0003517392942660969,6.154775867148048e-05,0.00021359274356735664,0.0004548599575595869
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),22.833333333333314,3,3,0.0003347878688160666,1.3203850119645656e-05,7.623246420916892e-06,8.809070219217537e-06,0.0003175220911863633,0.00035205364644569316,6.11158550404509e-05,0.00021500079293675325,0.00045457494469534654
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),22.99999999999998,3,3,0.0003358095097489998,1.4108720975623918e-05,8.145673853197789e-06,8.90835119400081e-06,0.00031834914140871324,0.00035326987808920987,6.12365018119677e-05,0.0002157859661975199,0.0004558330533004466
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),23.166666666666647,3,3,0.00033485805595133357,1.454902322689479e-05,8.399882476493825e-06,8.391680164533622e-06,0.0003184103628288068,0.0003513057490738104,6.062847416793793e-05,0.00021602624658216337,0.00045368986532047707
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),23.333333333333314,3,3,0.00033283891876581686,1.4710611978233671e-05,8.493175785577344e-06,7.79359667392332e-06,0.00031756346928489006,0.0003481143682467103,5.971455208534257e-05,0.0002157983966785467,0.000449879440853077
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),23.49999999999998,3,3,0.00033282455416456,1.451365355124988e-05,8.379461784739086e-06,8.168195291395487e-06,0.00031681489139342013,0.0003488342169356898,5.969408331352891e-05,0.00021582415087004667,0.00044982495745909
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),23.666666666666647,3,3,0.0003329764582331433,1.4598893110706421e-05,8.428674867336925e-06,8.830904768394866e-06,0.0003156678848871202,0.0003502850315791898,5.9719665088082585e-05,0.00021592591466049662,0.00045002700180582327
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),23.83333333333331,3,3,0.0003327677908824232,1.4553273311743779e-05,8.402336264125467e-06,9.200940193594608e-06,0.00031473394810299996,0.0003508016336618799,5.981082647697123e-05,0.0002155385709875533,0.0004499970107773265
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),23.99999999999998,3,3,0.00033335155278712316,1.4329818227875775e-05,8.273324411302485e-06,9.340113340144768e-06,0.00031504493064044996,0.0003516581749338299,5.991568914875386e-05,0.00021591680205556996,0.0004507863035187099
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),24.166666666666647,3,3,0.0003324148893803501,1.4047320819073027e-05,8.110224456284846e-06,8.853855281371216e-06,0.0003150613330288866,0.00034976844573185694,5.938121194693411e-05,0.00021602771396436672,0.0004488020647963769
VIS320,VIS 320,effective_diffusivity,Fitted effective diffusivity (mm$^2$/s),24.33333333333331,3,3,0.0003311973033367168,1.3960811552784711e-05,8.060278308105891e-06,8.115670688184695e-06,0.0003152905887879032,0.00034710401788557365,5.8917893905906136e-05,0.00021571823128113337,0.00044667637539234353
