window_name,window_min_time_min,window_max_time_min,tracer_name,tracer_label,condition_name,condition_label,sample_id,run_display,roi_folder,metric_name,metric_label,timepoint_count,mean,std,median,iqr,min,max
10_to_20min,10.0,20.0,VIS320,VIS320,pump_off,Pump off,VIS_OFF_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,VIS_320,deep_tail_fraction,Deep-Tail Fraction,60,0.02966033140765822,0.006168094632347647,0.02951200875363757,0.009885131974555855,0.015442294041346364,0.04019660369481974
10_to_20min,10.0,20.0,VIS320,VIS320,pump_off,Pump off,VIS_OFF_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,VIS_320,penetration_depth_10pct_peak,Penetration Depth at 10% Peak,60,0.45452261306532665,0.027762571361003987,0.4547738693467337,0.046482412060301515,0.40703517587939697,0.507537688442211
10_to_20min,10.0,20.0,VIS320,VIS320,pump_off,Pump off,VIS_OFF_02,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_2,VIS_320,center_of_mass_depth,Center-of-Mass Depth,60,0.1824663820007972,0.011507881203594097,0.18443894740540515,0.019360121795484075,0.16047646374648708,0.20253896533581858
10_to_20min,10.0,20.0,VIS320,VIS320,pump_off,Pump off,VIS_OFF_02,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_2,VIS_320,deep_tail_fraction,Deep-Tail Fraction,60,0.009736611479647378,0.004292861241623935,0.01029404917521454,0.00762599616531766,0.0030458756380095492,0.01940139879510302
10_to_20min,10.0,20.0,VIS320,VIS320,pump_off,Pump off,VIS_OFF_02,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_2,VIS_320,penetration_depth_10pct_peak,Penetration Depth at 10% Peak,60,0.47839195979899507,0.03052881672612758,0.4798994974874372,0.05150753768844213,0.4221105527638191,0.5276381909547738
10_to_20min,10.0,20.0,VIS320,VIS320,pump_off,Pump off,VIS_OFF_03,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_3,VIS_320,center_of_mass_depth,Center-of-Mass Depth,60,0.1598077782058185,0.011094875037141832,0.1597162626244651,0.018282249755839503,0.1394332313296228,0.17861944044990602
10_to_20min,10.0,20.0,VIS320,VIS320,pump_off,Pump off,VIS_OFF_03,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_3,VIS_320,deep_tail_fraction,Deep-Tail Fraction,60,0.0009237046494796223,0.0009737763580966854,0.0005253605676428396,0.0011938332480996576,1.3985180742776978e-18,0.004042079975589763
10_to_20min,10.0,20.0,VIS320,VIS320,pump_off,Pump off,VIS_OFF_03,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_3,VIS_320,penetration_depth_10pct_peak,Penetration Depth at 10% Peak,60,0.43576214405360125,0.030630871511864912,0.43467336683417085,0.05025125628140703,0.38190954773869346,0.49246231155778897
10_to_20min,10.0,20.0,VIS320,VIS320,pump_on,Pump on,VIS_ON_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\ADE_Results\Fixed_V\VIS320_Pump_Run_1,VIS_PUMP,center_of_mass_depth,Center-of-Mass Depth,60,0.1619090233391987,0.011149827870854143,0.16229043458354997,0.018751319295921054,0.14257842840227647,0.17918831470132862
10_to_20min,10.0,20.0,VIS320,VIS320,pump_on,Pump on,VIS_ON_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\ADE_Results\Fixed_V\VIS320_Pump_Run_1,VIS_PUMP,deep_tail_fraction,Deep-Tail Fraction,60,0.0020453085367354525,0.0015359599571485845,0.0018291886957057764,0.002660709616918309,0.0001380195394619648,0.005650247901009188
10_to_20min,10.0,20.0,VIS320,VIS320,pump_on,Pump on,VIS_ON_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\ADE_Results\Fixed_V\VIS320_Pump_Run_1,VIS_PUMP,penetration_depth_10pct_peak,Penetration Depth at 10% Peak,60,0.4392797319932997,0.029855346228329447,0.4371859296482412,0.05025125628140703,0.3869346733668342,0.49246231155778897
10_to_20min,10.0,20.0,VIS320,VIS320,pump_on,Pump on,VIS_ON_02,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\ADE_Results\Fixed_V\VIS320_Pump_Run_2,VIS_PUMP,center_of_mass_depth,Center-of-Mass Depth,60,0.2058834763000218,0.007648057892264522,0.2063424727710791,0.012530971002150199,0.19468933313746903,0.22166358028735536
10_to_20min,10.0,20.0,VIS320,VIS320,pump_on,Pump on,VIS_ON_02,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\ADE_Results\Fixed_V\VIS320_Pump_Run_2,VIS_PUMP,deep_tail_fraction,Deep-Tail Fraction,60,0.03957964645654257,0.0033675630733188957,0.03936946046328145,0.004308309907701743,0.03302675536720074,0.04743895819534074
10_to_20min,10.0,20.0,VIS320,VIS320,pump_on,Pump on,VIS_ON_02,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\ADE_Results\Fixed_V\VIS320_Pump_Run_2,VIS_PUMP,penetration_depth_10pct_peak,Penetration Depth at 10% Peak,60,0.4829145728643217,0.029121047792727,0.4849246231155779,0.055276381909547756,0.4321608040201005,0.5376884422110553
10_to_20min,10.0,20.0,VIS320,VIS320,pump_on,Pump on,VIS_ON_03,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\ADE_Results\Fixed_V\VIS320_Pump_Run_3,VIS_PUMP,center_of_mass_depth,Center-of-Mass Depth,60,0.15329592515817375,0.009617609960972773,0.15340373833419788,0.0153259819804486,0.13403186083532434,0.17248423305385321
10_to_20min,10.0,20.0,VIS320,VIS320,pump_on,Pump on,VIS_ON_03,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\ADE_Results\Fixed_V\VIS320_Pump_Run_3,VIS_PUMP,deep_tail_fraction,Deep-Tail Fraction,60,0.009450156050992508,0.0022655537370978728,0.009452135052857273,0.0024561096800387126,0.0033565067919655548,0.014494399366775289
10_to_20min,10.0,20.0,VIS320,VIS320,pump_on,Pump on,VIS_ON_03,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\ADE_Results\Fixed_V\VIS320_Pump_Run_3,VIS_PUMP,penetration_depth_10pct_peak,Penetration Depth at 10% Peak,60,0.3783919597989949,0.02534272954291736,0.38190954773869346,0.046482412060301515,0.33668341708542715,0.4170854271356784
20_to_25min,20.0,25.0,VIS320,VIS320,pump_off,Pump off,VIS_OFF_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,VIS_320,center_of_mass_depth,Center-of-Mass Depth,30,0.21690284560607342,0.004900981772212333,0.21679831870790128,0.0065965135677018005,0.2088911636336457,0.22545882852658244
20_to_25min,20.0,25.0,VIS320,VIS320,pump_off,Pump off,VIS_OFF_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,VIS_320,deep_tail_fraction,Deep-Tail Fraction,30,0.043784250284763356,0.0031190610039272615,0.04389553131825771,0.0040615242416438685,0.038409710309956324,0.04898713131739551
20_to_25min,20.0,25.0,VIS320,VIS320,pump_off,Pump off,VIS_OFF_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_1,VIS_320,penetration_depth_10pct_peak,Penetration Depth at 10% Peak,30,0.5242881072026799,0.01392436915449326,0.5276381909547738,0.023869346733668362,0.5025125628140703,0.5477386934673367
20_to_25min,20.0,25.0,VIS320,VIS320,pump_off,Pump off,VIS_OFF_02,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_2,VIS_320,center_of_mass_depth,Center-of-Mass Depth,30,0.21101347897165448,0.005378101839170158,0.21190826836659105,0.010318508351695926,0.20292370191257866,0.22009635643549214
20_to_25min,20.0,25.0,VIS320,VIS320,pump_off,Pump off,VIS_OFF_02,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_2,VIS_320,deep_tail_fraction,Deep-Tail Fraction,30,0.023663420916397213,0.003717804010267204,0.024542405473739287,0.006349358425719289,0.01738505384076889,0.031077707817977893
20_to_25min,20.0,25.0,VIS320,VIS320,pump_off,Pump off,VIS_OFF_02,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_2,VIS_320,penetration_depth_10pct_peak,Penetration Depth at 10% Peak,30,0.5536013400335009,0.014400859518931197,0.5527638190954774,0.025125628140703515,0.5276381909547738,0.5728643216080402
20_to_25min,20.0,25.0,VIS320,VIS320,pump_off,Pump off,VIS_OFF_03,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_3,VIS_320,center_of_mass_depth,Center-of-Mass Depth,30,0.18638983367362955,0.005687568733355553,0.1877200739160901,0.008983199005185682,0.1767527232343734,0.19552205320959723
20_to_25min,20.0,25.0,VIS320,VIS320,pump_off,Pump off,VIS_OFF_03,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_3,VIS_320,deep_tail_fraction,Deep-Tail Fraction,30,0.004935681718580231,0.0022824023502188346,0.0051199167282302,0.003324701025612417,0.0017666464229342928,0.010093885974873429
20_to_25min,20.0,25.0,VIS320,VIS320,pump_off,Pump off,VIS_OFF_03,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\Diffusion_Only_Results\VIS320_Run_3,VIS_320,penetration_depth_10pct_peak,Penetration Depth at 10% Peak,30,0.5095477386934673,0.014671420269998847,0.5125628140703518,0.02512562814070357,0.4824120603015075,0.5326633165829145
20_to_25min,20.0,25.0,VIS320,VIS320,pump_on,Pump on,VIS_ON_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\ADE_Results\Fixed_V\VIS320_Pump_Run_1,VIS_PUMP,center_of_mass_depth,Center-of-Mass Depth,30,0.1882758468509492,0.005152361658458038,0.18858677300348314,0.007732097866226917,0.1799162835391022,0.1975573407774795
20_to_25min,20.0,25.0,VIS320,VIS320,pump_on,Pump on,VIS_ON_01,C:\Users\brend\OneDrive - University of Toronto\Paper_1_Results\ADE_Results\Fixed_V\VIS320_Pump_Run_1,VIS_PUMP,deep_tail_fraction,Deep-Tail Fraction,30,0.007805643112434074,0.002359325997096903,0.00810471143238791,0.00341538375050875,0.003979025634452765,0.0130982019611458
