time_plot,time_seconds,regularized_effective_diffusivity_mm2_s,regularized_effective_diffusivity_plot_mm2_s,regularized_fitted_Cs,regularized_fitted_Cs_plot,regularized_fitted_velocity_mm_s,regularized_profile_fit_rmse,regularized_profile_fit_r2,regularized_mean_diffusive_flux_magnitude,regularized_diffusion_curve,regularized_convection_curve,regularized_total_curve
10.333333333333334,620.0,0.00044459221037664053,0.00044459221037664053,51.07022251035026,51.07022251035026,0.0,0.4249451635722034,0.9992671947856245,0.008270700149068123,0.008190095076580365,0.0,0.008190095076580365
10.666666666666666,640.0,0.00045406819030982163,0.00045406819030982163,50.81427400002478,50.81427400002478,0.0,0.3866300802043694,0.999391118958842,0.008386878031859623,0.008101370060893797,0.0,0.008101370060893797
11.0,660.0,0.0004447197906407353,0.0004447197906407353,51.36995655191415,51.36995655191415,0.0,0.4520129486425258,0.9991879734672732,0.008300751583407012,0.007980550557106959,0.0,0.007980550557106959
11.333333333333334,680.0,0.00043756332577873144,0.00043756332577873144,51.61552799134835,51.61552799134835,0.0,0.3864948466940763,0.9994112039363038,0.008201796272286978,0.007834790400876862,0.0,0.007834790400876862
11.666666666666666,700.0,0.0004228600792227326,0.0004228600792227326,51.558038214620666,51.558038214620666,0.0,0.4104538174832354,0.9993361847953169,0.007918990656978755,0.007583232530817465,0.0,0.007583232530817465
12.0,720.0,0.00042811058543062763,0.00042811058543062763,51.64247155867946,51.64247155867946,0.0,0.44942651221089597,0.9992102582230642,0.008017665880832296,0.007531740001237662,0.0,0.007531740001237662
12.333333333333334,740.0,0.00042699230698796473,0.00042699230698796473,51.71917544400532,51.71917544400532,0.0,0.42007724191987605,0.999314819228148,0.008000858080171248,0.007427798407793223,0.0,0.007427798407793223
12.666666666666666,760.0,0.0004160360463771033,0.0004160360463771033,51.435210259332756,51.435210259332756,0.0,0.40838025198941236,0.999344523646569,0.007752557702605114,0.00719496864749984,0.0,0.00719496864749984
13.0,780.0,0.00041734254046189346,0.00041734254046189346,51.56341453445802,51.56341453445802,0.0,0.4286908005829557,0.999286152464446,0.007787481017216231,0.007127492984857906,0.0,0.007127492984857906
13.333333333333334,800.0,0.00040907735697859793,0.00040907735697859793,52.12593321560581,52.12593321560581,0.0,0.4582691996940586,0.9992015390313813,0.007714940621990959,0.0070431319962385545,0.0,0.0070431319962385545
13.666666666666666,820.0,0.0004120904495717417,0.0004120904495717417,51.8106130986128,51.8106130986128,0.0,0.4117093213750921,0.9993478954174148,0.007715199067688062,0.006935691768099073,0.0,0.006935691768099073
